text,salim
สามชายแดนค่าตอบแทนตอง้เยอะฯเสี่ยงตายทุกวัน,1
+1,1
Mutitha Uasamanjit เอียงกะเท่เร่เลยครับสานกระบุง,0
ที่ออกมาหมิ่นศาลคงไม่รู้ว่ามันผิดกฎหมาย ไม่ใช่แค่กฎหมายไทยแต่ทุกประเทศก็ผิด เมื่อถูกดำเนินคดีติดคุกก็อย่ามาว่าถูกกลั่นแกล้งอีกนะ,1
ธีร์ โสภา โชว์ให้เค้าดูหน่อย จัดหนักเลย,1
โบราณบอกว่าอย่าหักด้ามพร้าด้วยเข่าจะเดินต่อไปไม่ได้เข่าเสียครับ,1
Tascha Mk ใครฝ่ายกู มึงรู้หรอกูฝ่ายใคร เหมาว่ากูธนาทรอีกดิไอ้ฟาย กูเอาแค่ใครโกงใครเหี้ยก็ต่อต้าน กูไล่หมดและทักษิณกูก็ไปชุมนุมไล่ แต่เอาจิงๆ มาเทียบกันจุดต่อจุด ยุคทักษิญมันยังดีกว่ายุคตู่หลายขุมว่ะ,1
เยี่ยมมากดีมากช,1
อ.ปิยบุตรพูดได้ถูกต้องครับ ทำไมคนไม่ดูที่กฎหมาย,0
รุทธ บุญรัตน์วัฒนานนท์ ศาลเจ้าที่,0
ธุรกิจพวกนี้หยั่งรากลึก เพราะเป็นอุ่ข้าวอุ่น้ำ ทหารมานานจัดระเบียบก้ดี ไม่รู้ก่อนหน้านั้นหลายๆยุค เงินไปอยุ่ตรงไหนบ้าง เข้าหลวงเท่าไหร่ หมดยุคท่านหวังว่าจะไม่กลับมาแบบโครงสร้างเดิมๆอีก ✌✌,1
เห็นแชร์กันมากว่ารัฐจะไห้ทำใบขับขี่รถเกษตรจริงหรือมั่วครับ,1
อนาคตใหม่​คือพรรคการเมืองที่ดีที่สุดในขนะนี้🧡👍,0
ธีรวัฒน์ ศรีนาราง โยมแบงค์ ✋,0
ขอพระองค์ทรงพระเจริญ ทรงพระเกษมสำราญ,1
Prachuap Chomthanat ควาย,1
ประเทศไม่ชิปหาย รัฐบาลชุดนี้ไม่ออกแน่นอน,0
ฝากส่งกำลังใจให้ทุกๆคนด้วยครับ,0
สุดเลยครับ ขอให้พัฒนาต่อไปครับสู้ๆ,1
Sudarat Katee ถ้าไม่ยุบ นอนหน้าตึกไทยซัมมิทให้คนในตึกเหยียบขี้หมาเอาตรีนลูบหน้าทีละคนเอามั้ยครับ?,0
Kik Napasorn ต้องดูตอนที่ประชาชนลำบากและไม่มีบทบาททางการเมือง ว่าส.ส.คนไหนที่ออกมาแสดงตัวว่ายังรักประชาชนจริงจริงคับ,0
Zhang Liao มึงเอาอะไรมามั่นใจกับคำว่าประชาชนส่วนใหญ่ ไม่ว่าเสียงของนักศึกษาหรือประชาชนก็สำคัญทั้งนั้นแหละครับ อยากดิ้นก็ไปดิ้นในกะลาครับในนั่นมีแต่สลิ่มไปครื้นเครงในนั่นครับ,0
ผิดถูกไม่ต้องสนใจกันแล้ว..ใช่ไหม,1
สมชาย สกุลยิ่ง หลักหมื่นพ่องดิ...ก็ได้ไปเกือบสิบล้าน จะด่าจะดูถูกเขาหาข้อมูลด้วย..สะเหร่อมากกกก,1
